Bezirksregierung,Kreis,Schulform,Schulnummer,Schulname,Sozialindex
BR Köln,Oberbergischen Kreis,Grundschule,110620,"Radevormwald, KG Lindenbaum",5
BR Köln,Oberbergischen Kreis,Grundschule,110644,"Radevormwald, GG (Verb.) Bergerhof",2
BR Köln,Oberbergischen Kreis,Grundschule,114121,"Bergneustadt, GG (Verb.) Sonnenschule",6
BR Köln,Oberbergischen Kreis,Grundschule,114145,"Bergneustadt, GG Wiedenest",3
BR Köln,Oberbergischen Kreis,Grundschule,114169,"Bergneustadt, GG Löhstr.",4
BR Köln,Oberbergischen Kreis,Grundschule,114182,"Gummersbach, GG Hülsenbusch",1
BR Köln,Oberbergischen Kreis,Grundschule,114194,"Gummersbach, GG Astrid-Lindgren",5
BR Köln,Oberbergischen Kreis,Grundschule,114212,"Gummersbach, GG Becke",3
BR Köln,Oberbergischen Kreis,Grundschule,114224,"Gummersbach, GG Niederseßmar",3
BR Köln,Oberbergischen Kreis,Grundschule,114236,"Gummersbach, GG Regenbogenschule",4
BR Köln,Oberbergischen Kreis,Grundschule,114248,"Gummersbach, GG Bernberg",7
BR Köln,Oberbergischen Kreis,Grundschule,114250,"Gummersbach, GG Steinenbrück",7
BR Köln,Oberbergischen Kreis,Grundschule,114261,"Gummersbach, GG Windhagen",3
BR Köln,Oberbergischen Kreis,Grundschule,114273,"Gummersbach, GG Körnerstr.",4
BR Köln,Oberbergischen Kreis,Grundschule,114297,"Nümbrecht, GG Mateh-Yehuda-Straße",4
BR Köln,Oberbergischen Kreis,Grundschule,114303,"Nümbrecht, GG Grötzenberg",1
BR Köln,Oberbergischen Kreis,Grundschule,114315,"Nümbrecht, GG Auf dem Höchsten",1
BR Köln,Oberbergischen Kreis,Grundschule,114327,"Nümbrecht, GG Marienberghausen",1
BR Köln,Oberbergischen Kreis,Grundschule,114340,"Marienheide, GG Müllenbach",2
BR Köln,Oberbergischen Kreis,Grundschule,114352,"Marienheide, GG Heier",4
BR Köln,Oberbergischen Kreis,Grundschule,114420,"Reichshof, GG Regenbogen",2
BR Köln,Oberbergischen Kreis,Grundschule,114431,"Engelskirchen, GG Schnellenbach",1
BR Köln,Oberbergischen Kreis,Grundschule,114443,"Engelskirchen, GG Ründeroth",4
BR Köln,Oberbergischen Kreis,Grundschule,114455,"Waldbröl, GG Wiedenhof",4
BR Köln,Oberbergischen Kreis,Grundschule,114480,"Waldbröl, GG Isengarten",5
BR Köln,Oberbergischen Kreis,Grundschule,114510,"Wiehl, GG (Verb.) Wiehl/Marienhagen",2
BR Köln,Oberbergischen Kreis,Grundschule,114522,"Wiehl, GG Bielstein",2
BR Köln,Oberbergischen Kreis,Grundschule,114534,"Wiehl, GG Drabenderhöhe",3
BR Köln,Oberbergischen Kreis,Grundschule,114893,"Wipperfürth, KG (Verb.) St. Antonius",4
BR Köln,Oberbergischen Kreis,Grundschule,114900,"Wipperfürth, GG (Verb.) Nikolausschule",2
BR Köln,Oberbergischen Kreis,Grundschule,114935,"Wipperfürth, KG (Verb.) Agathaberg",3
BR Köln,Oberbergischen Kreis,Grundschule,114960,"Lindlar, GG Ost",3
BR Köln,Oberbergischen Kreis,Grundschule,114972,"Lindlar, GG Kapellensüng",1
BR Köln,Oberbergischen Kreis,Grundschule,114984,"Lindlar, GG Frielingsdorf",3
BR Köln,Oberbergischen Kreis,Grundschule,115149,"Engelskirchen, GG Bergische Str.",3
BR Köln,Oberbergischen Kreis,Grundschule,115150,"Engelskirchen, KG Loope",3
BR Köln,Oberbergischen Kreis,Grundschule,115162,"Lindlar, GG Schmitzhöhe",1
BR Köln,Oberbergischen Kreis,Grundschule,150927,"Reichshof, GG Denklingen",2
BR Köln,Oberbergischen Kreis,Grundschule,150940,"Reichshof, GG Eckenhagen",2
BR Köln,Oberbergischen Kreis,Grundschule,150952,"Reichshof, GG Hunsheim",3
BR Köln,Oberbergischen Kreis,Grundschule,183430,"Waldbröl, GG Hermesdorf",2
BR Köln,Oberbergischen Kreis,Grundschule,190111,"Wiehl, GG Oberwiehl",2
BR Köln,Oberbergischen Kreis,Grundschule,191449,"Hückeswagen, GG Wiehagen",4
BR Köln,Oberbergischen Kreis,Grundschule,192818,"Radevormwald, GG Stadt",4
BR Köln,Oberbergischen Kreis,Grundschule,194876,"Lindlar, GG West",3
BR Köln,Oberbergischen Kreis,Grundschule,195650,"Morsbach, GG (Verb.) Amitola",2
BR Köln,Oberbergischen Kreis,Hauptschule,140387,"Hückeswagen, GH Weststraße",5
BR Köln,Oberbergischen Kreis,Hauptschule,141665,"Bergneustadt, GH Goethestr.",8
BR Köln,Oberbergischen Kreis,Hauptschule,141902,"Wipperfürth, GH Konrad-Adenauer-Schule",4
BR Köln,Oberbergischen Kreis,Hauptschule,141914,"Lindlar, GH Wilhelm-Breidenbach-Weg",4
BR Köln,Oberbergischen Kreis,Realschule,159852,"Hückeswagen, RS Kölner Str.",1
BR Köln,Oberbergischen Kreis,Realschule,160465,"Bergneustadt, RS Breiter Weg",3
BR Köln,Oberbergischen Kreis,Realschule,160477,"Gummersbach, RS Am Hepel",3
BR Köln,Oberbergischen Kreis,Realschule,160519,"Waldbröl, RS Bohlenhagener Str.",4
BR Köln,Oberbergischen Kreis,Realschule,160593,"Wipperfürth, RS Hermann-Voss-Realschule",2
BR Köln,Oberbergischen Kreis,Realschule,160600,"Lindlar, RS Schulzentrum",2
BR Köln,Oberbergischen Kreis,Realschule,193150,"Gummersbach, RS Steinberg",2
BR Köln,Oberbergischen Kreis,Sekundarschule,100107,Morsbach SK Leonardo-da-Vinci,2
BR Köln,Oberbergischen Kreis,Sekundarschule,197282,"Nümbrecht, SK Mateh-Yehuda-Straße",3
BR Köln,Oberbergischen Kreis,Sekundarschule,197300,"Engelskirchen, SK im Walbachtal",3
BR Köln,Oberbergischen Kreis,Sekundarschule,197725,"Wiehl, SK Weierhofweg",2
BR Köln,Oberbergischen Kreis,Sekundarschule,199898,"Radevormwald, SK Hermannstraße",4
BR Köln,Oberbergischen Kreis,Gesamtschule,189686,"Waldbröl, GE Höhenweg",2
BR Köln,Oberbergischen Kreis,Gesamtschule,189698,"Gummersbach, GE Derschlag",5
BR Köln,Oberbergischen Kreis,Gesamtschule,190706,"Marienheide, GE Pestalozzistr.",2
BR Köln,Oberbergischen Kreis,Gesamtschule,191930,"Reichshof, GE Reichshof",2
BR Köln,Oberbergischen Kreis,Gymnasium,166212,"Radevormwald, Gym Theodor-Heuss",2
BR Köln,Oberbergischen Kreis,Gymnasium,166960,"Bergneustadt, Gym Wüllenweberschule",1
BR Köln,Oberbergischen Kreis,Gymnasium,166996,"Waldbröl, Gym Hollenberg",1
BR Köln,Oberbergischen Kreis,Gymnasium,167009,"Wiehl, Gym Dietrich-Bonhoeffer",1
BR Köln,Oberbergischen Kreis,Gymnasium,167083,"Wipperfürth, Gym Engelbert-von-Berg",1
BR Köln,Oberbergischen Kreis,Gymnasium,167101,"Engelskirchen, Gym Aggertal-Gymnasium",1
BR Köln,Oberbergischen Kreis,Gymnasium,191693,"Nümbrecht, Gym Homburgisches Gymnasium",2
BR Köln,Oberbergischen Kreis,Gymnasium,193513,"Lindlar, Gym Voßbrucher Str.",1
BR Köln,Oberbergischen Kreis,Gymnasium,198493,"Gummersbach, Gym Städt. Lindengymnasium",2
BR Köln,Rhein-Erft-Kreis,Grundschule,100017,"Hürth, GG Bonnstraße",4
BR Köln,Rhein-Erft-Kreis,Grundschule,100032,"Brühl, GG (Verb.) Regenbogenschule",7
BR Köln,Rhein-Erft-Kreis,Grundschule,100148,"Bergheim, GG Hermann-Gmeiner-Schule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,100149,"Bergheim, GG Odilia-Weidenfeld",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112628,"Kerpen, GG Albert-Schweitzer-Schule",5
BR Köln,Rhein-Erft-Kreis,Grundschule,112630,"Frechen, GG Grefrath",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112641,"Bedburg, GG Anton-Heinen",4
BR Köln,Rhein-Erft-Kreis,Grundschule,112653,"Bedburg, GG Wilhelm-Busch",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112677,"Bergheim, GG Grundschulv. Bergheim-Mitte",5
BR Köln,Rhein-Erft-Kreis,Grundschule,112690,"Bergheim, KG Carl-Sonnenschein",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112720,"Bergheim, GG Rochusschule",1
BR Köln,Rhein-Erft-Kreis,Grundschule,112732,"Bergheim,KG Barbaraschule",6
BR Köln,Rhein-Erft-Kreis,Grundschule,112744,"Bergheim, GG Fortunaschule",4
BR Köln,Rhein-Erft-Kreis,Grundschule,112768,"Bergheim, GG am Tierpark",6
BR Köln,Rhein-Erft-Kreis,Grundschule,112770,"Kerpen, GG Buir",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112793,"Elsdorf, KG Jahnstraße",4
BR Köln,Rhein-Erft-Kreis,Grundschule,112800,"Elsdorf, GG Erich Kästner",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112811,"Bergheim, GG am Schwarzwasser",5
BR Köln,Rhein-Erft-Kreis,Grundschule,112823,"Elsdorf, GG Berrendorf",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112847,"Kerpen, GG Clemens",5
BR Köln,Rhein-Erft-Kreis,Grundschule,112859,"Kerpen, GG Ulrichschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112860,"Kerpen, KG St. Elisabeth",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112872,"Kerpen, EG Kölner Str.",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112884,"Kerpen, KG Theodor-Heuss",4
BR Köln,Rhein-Erft-Kreis,Grundschule,112896,"Kerpen, KG Albertus-Magnus",9
BR Köln,Rhein-Erft-Kreis,Grundschule,112902,"Bedburg, KG Martinusschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112926,"Bedburg, GG Geschwister-Stern",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112938,"Erftstadt, GG Donatus",4
BR Köln,Rhein-Erft-Kreis,Grundschule,112951,"Erftstadt, GG St. Barbara-Concordia",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112963,"Erftstadt, GG Erich Kästner",3
BR Köln,Rhein-Erft-Kreis,Grundschule,112975,"Erftstadt, GG Nord",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112987,"Erftstadt, GG Janusz-Korczak",2
BR Köln,Rhein-Erft-Kreis,Grundschule,112999,"Erftstadt, GG Gymnich",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113001,"Erftstadt, GG Südschule",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113529,"Brühl, KG St. Franziskus",4
BR Köln,Rhein-Erft-Kreis,Grundschule,113554,"Brühl, KG Barbara",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113566,"Brühl, KG Pingsdorf",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113578,"Brühl, GG Badorf",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113591,"Brühl, GG Martin-Luther",6
BR Köln,Rhein-Erft-Kreis,Grundschule,113610,"Frechen, KG Edith-Stein-Schule",4
BR Köln,Rhein-Erft-Kreis,Grundschule,113621,"Frechen, KG Mauritusschule",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113633,"Frechen, GG Burg",7
BR Köln,Rhein-Erft-Kreis,Grundschule,113645,"Frechen, GG Ringschule",6
BR Köln,Rhein-Erft-Kreis,Grundschule,113657,"Frechen, GG Lindenschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113669,"Pulheim, GG Richeza",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113670,"Pulheim, GG Wolfhelm",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113682,"Pulheim, GG Sinthern/Geyen",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113736,"Hürth, KG Deutschherren",6
BR Köln,Rhein-Erft-Kreis,Grundschule,113748,"Hürth, GG Kendenich",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113750,"Hürth, KG Martinusschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113761,"Hürth, GG Brüder-Grimm",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113773,"Hürth, GG Geschwister-Scholl",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113785,"Hürth, GG Am Clementinenhof",4
BR Köln,Rhein-Erft-Kreis,Grundschule,113797,"Hürth, GG Carl-Orff",4
BR Köln,Rhein-Erft-Kreis,Grundschule,113803,"Hürth, KG Wendelinusschule (Berrenrath)",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113815,"Hürth, KG Don Bosco-Schule",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113827,"Hürth, EG Bodelschwinghschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113852,"Frechen, GG Johannesschule",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113967,"Pulheim, GG Christina-Schule",2
BR Köln,Rhein-Erft-Kreis,Grundschule,113979,"Pulheim, KG Kopfbuche Pulheim",3
BR Köln,Rhein-Erft-Kreis,Grundschule,113980,"Wesseling, GG Johannes-Gutenberg-Schule",8
BR Köln,Rhein-Erft-Kreis,Grundschule,114005,"Wesseling, KG Goetheschule",7
BR Köln,Rhein-Erft-Kreis,Grundschule,114017,"Wesseling, KG Schillerschule",4
BR Köln,Rhein-Erft-Kreis,Grundschule,114029,"Wesseling, KG Brigidaschule",4
BR Köln,Rhein-Erft-Kreis,Grundschule,114030,"Wesseling, GG Rheinschule",3
BR Köln,Rhein-Erft-Kreis,Grundschule,114054,"Wesseling, GG Albert-Schweitzer-Schule",7
BR Köln,Rhein-Erft-Kreis,Grundschule,114066,"Pulheim, EG Dietrich-Bonhoeffer-Schule",1
BR Köln,Rhein-Erft-Kreis,Grundschule,114078,"Pulheim, KG am Buschweg",4
BR Köln,Rhein-Erft-Kreis,Grundschule,114080,"Pulheim, KG Barbara-Schule",1
BR Köln,Rhein-Erft-Kreis,Grundschule,114091,"Pulheim, GG Horion",1
BR Köln,Rhein-Erft-Kreis,Grundschule,183830,"Brühl, GG Astrid-Lindgren",3
BR Köln,Rhein-Erft-Kreis,Grundschule,185024,"Bergheim, GG Gudrun Pausewang",7
BR Köln,Rhein-Erft-Kreis,Grundschule,185528,"Bergheim, GG Astrid-Lindgren",9
BR Köln,Rhein-Erft-Kreis,Grundschule,185760,"Kerpen, GG Mühlenfeld",5
BR Köln,Rhein-Erft-Kreis,Grundschule,192880,"Kerpen, GG Rathausschule",4
BR Köln,Rhein-Erft-Kreis,Grundschule,193525,"Kerpen, GG Türnich",4
BR Köln,Rhein-Erft-Kreis,Hauptschule,141161,"Bedburg, GH Arnold-von-Harff-Schule",5
BR Köln,Rhein-Erft-Kreis,Hauptschule,141173,"Bergheim, GH Erich Kästner",6
BR Köln,Rhein-Erft-Kreis,Hauptschule,141240,"Kerpen, GH Mühlengraben",7
BR Köln,Rhein-Erft-Kreis,Hauptschule,141252,"Kerpen, GH Adolf-Kolping-Schule",6
BR Köln,Rhein-Erft-Kreis,Hauptschule,141276,"Erftstadt, GH Theodor-Heuss-Schule",4
BR Köln,Rhein-Erft-Kreis,Hauptschule,141483,"Brühl, GH Clemens-August-Schule",7
BR Köln,Rhein-Erft-Kreis,Hauptschule,141513,"Frechen, GH Herbertskaul",7
BR Köln,Rhein-Erft-Kreis,Hauptschule,141549,"Hürth, GH Kendenich",5
BR Köln,Rhein-Erft-Kreis,Hauptschule,141628,"Wesseling, GH Wilhelm-Busch-Schule",8
BR Köln,Rhein-Erft-Kreis,Realschule,160271,"Bedburg, RS Goethestraße",2
BR Köln,Rhein-Erft-Kreis,Realschule,160283,"Bergheim, RS Geschwister-Scholl",6
BR Köln,Rhein-Erft-Kreis,Realschule,160295,"Bergheim, RS Albert-Einstein-Realschule",5
BR Köln,Rhein-Erft-Kreis,Realschule,160313,"Kerpen, RS Horrem-Sindorf",4
BR Köln,Rhein-Erft-Kreis,Realschule,160337,"Erftstadt, RS Gottfried-Kinkel",3
BR Köln,Rhein-Erft-Kreis,Realschule,160404,"Brühl, RS Erich Kästner-Realschule",4
BR Köln,Rhein-Erft-Kreis,Realschule,160416,"Frechen, RS Allee zum Sportpark",4
BR Köln,Rhein-Erft-Kreis,Realschule,160428,"Hürth, RS Friedrich-Ebert",3
BR Köln,Rhein-Erft-Kreis,Realschule,160441,"Wesseling, RS Albert-Einstein",6
BR Köln,Rhein-Erft-Kreis,Realschule,160453,"Pulheim, RS Marion-Doenhoff-Realschule",2
BR Köln,Rhein-Erft-Kreis,Realschule,184550,"Erftstadt, RS Dr.-J.-Fieger-Str.",2
BR Köln,Rhein-Erft-Kreis,Gesamtschule,191942,"Kerpen, GE Willy-Brandt",4
BR Köln,Rhein-Erft-Kreis,Gesamtschule,192119,"Bergheim, GE Herbergerstr.",6
BR Köln,Rhein-Erft-Kreis,Gesamtschule,193227,"Brühl, GE Otto-Wels-Str.",4
BR Köln,Rhein-Erft-Kreis,Gesamtschule,198675,"Hürth, GE Sudetenstraße",4
BR Köln,Rhein-Erft-Kreis,Gesamtschule,198766,"Pulheim, GE Kastanienallee",3
BR Köln,Rhein-Erft-Kreis,Gesamtschule,199000,"Elsdorf, GE Gladbacher Straße",3
BR Köln,Rhein-Erft-Kreis,Gymnasium,166741,"Kerpen, Gym Europagymnasium",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,166753,"Bedburg, Gym Silverberg-Gymnasium",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,166765,"Bergheim, Gym Erftgymnasium",3
BR Köln,Rhein-Erft-Kreis,Gymnasium,166777,"Bergheim, Gym Gutenberg",3
BR Köln,Rhein-Erft-Kreis,Gymnasium,166789,"Erftstadt, Gym Lechenich",1
BR Köln,Rhein-Erft-Kreis,Gymnasium,166881,"Brühl, Gym Max-Ernst",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,166900,"Frechen, Gym Rotdornweg",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,166911,"Hürth, Gym Ernst-Mach",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,166947,"Wesseling, Gym Käthe-Kollwitz",5
BR Köln,Rhein-Erft-Kreis,Gymnasium,166959,"Pulheim, Gym Geschwister-Scholl",1
BR Köln,Rhein-Erft-Kreis,Gymnasium,183910,"Pulheim, Gym Abtei",1
BR Köln,Rhein-Erft-Kreis,Gymnasium,184690,"Erftstadt, Gym Ville-Gymnasium",2
BR Köln,Rhein-Erft-Kreis,Gymnasium,184706,"Hürth, Gym Albert-Schweitzer",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110220,"Burscheid, GG Montanusschule",5
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110231,"Burscheid, EG Ernst-Moritz-Arndt",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110243,"Burscheid, GG Dierath",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110425,"Leichlingen, GG Am Büscherhof",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110437,"Leichlingen, KG Kirchstr.",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110449,"Leichlingen, GG Uferstraße",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110670,"Leichlingen, GG Witzhelden",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110681,"Wermelskirchen,GG (Verb.) Dhünntalschule",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110700,"Wermelskirchen, KG Sankt Michael",5
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110723,"Wermelskirchen, GG Waldschule",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110735,"Wermelskirchen, GG (Verb.) Haiderbach",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,110747,"Wermelskirchen, GG Schwanen",5
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114546,"Bergisch Gladbach, GG Refrath",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114558,"Bergisch Gladbach, GG Moitzfeld",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114560,"Bergisch Gladbach, EG Bensberg",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114583,"Bergisch Gladbach, KG In der Auen",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114595,"Kürten, GG Dürscheid",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114601,"Bergisch Gladbach, KG Frankenforst",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114613,"Bergisch Gladbach, KG Bensberg",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114625,"Bergisch Gladbach, GG Herkenrath",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114637,"Overath, GG Immekeppel",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114649,"Bergisch Gladbach, KG An der Steinbreche",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114650,"Bergisch Gladbach, GG Heidkamp",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114662,"Bergisch Gladbach, GG Hand",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114674,"Bergisch Gladbach, GG Gronau",7
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114704,"Bergisch Gladbach, GG An der Strunde",5
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114716,"Bergisch Gladbach, GG Hebborn",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114728,"Bergisch Gladbach, GG Katterbach",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114730,"Bergisch Gladbach, KG Hand",5
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114753,"Bergisch Gladbach, KG Sand",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,114996,"Odenthal, KG (Verb.) Odenthal",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115010,"Odenthal, KG Burg Berge",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115022,"Odenthal, KG Voiswinkel",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115034,"Bergisch Gladbach, GG Concordia",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115046,"Odenthal, KG Eikamp",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115058,"Overath, GG Heiligenhaus",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115060,"Overath, GG Burgholzweg",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115071,"Overath, GG Marialinden",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115083,"Overath, GG Sülztal",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115095,"Rösrath, GG Forsbach",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115101,"Rösrath, KG Sandweg",3
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115113,"Rösrath, GG Sandweg",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115125,"Rösrath, GG Hoffnungsthal",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115174,"Kürten, KG Bechen",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115186,"Kürten, GG Biesfeld",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,115198,"Kürten, GG (Verb.) Kürten-Olpe",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,183350,"Bergisch Gladbach, GG Kippekausen",2
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,190391,"Overath, GG Vilkerath",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,190974,"Bergisch Gladbach, GG Bensberg",4
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,192867,"Leichlingen, GG Bennert",1
BR Köln,Rheinisch-Bergischen Kreis,Grundschule,193367,"Bergisch Gladbach, GG Paffrath",4
BR Köln,Rheinisch-Bergischen Kreis,Hauptschule,141847,"Bergisch Gladbach, GH Im Kleefeld",7
BR Köln,Rheinisch-Bergischen Kreis,Realschule,160532,"Bergisch Gladbach, RS Otto-Hahn",3
BR Köln,Rheinisch-Bergischen Kreis,Realschule,160544,"Bergisch Gladbach, RS Johannes-Gutenberg",3
